#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
940	0.696	1.072
941	0.716	1.079
942	0.733	1.090
943	0.746	1.100
944	0.754	1.117
945	0.755	1.135
946	0.751	1.155
947	0.739	1.167
948	0.724	1.178
949	0.713	1.191
950	0.729	1.202
951	0.755	1.206
952	0.771	1.195
953	0.785	1.171
954	0.781	1.183
955	0.819	1.162
956	0.849	1.141
957	0.869	1.121
958	0.827	1.106
959	0.854	1.102
960	0.878	1.094
961	0.906	1.092
962	0.924	1.095
963	0.940	1.099
964	0.885	1.098
965	0.901	1.101
966	0.903	1.109
967	0.906	1.119
968	0.918	1.132
969	0.933	1.144
970	0.961	1.147
971	0.979	1.149
972	0.938	1.141
973	0.962	1.132
974	0.984	1.124
975	1.002	1.123
976	1.021	1.124
977	1.034	1.131
978	1.049	1.140
979	1.061	1.147
980	1.063	1.152
981	1.049	1.161
982	1.028	1.179
983	0.992	1.187
984	0.966	1.175
985	0.944	1.159
986	0.922	1.147
987	0.760	1.136
988	0.771	1.126
989	0.782	1.127
990	0.802	1.130
991	0.824	1.140
992	0.835	1.138
993	0.836	1.133
994	0.861	1.139
995	0.819	1.129
996	0.831	1.117
997	0.840	1.105
998	0.842	1.091
999	0.838	1.086
1000	0.836	1.081
1001	0.834	1.079
1002	0.832	1.085
1003	0.814	1.090
1004	0.764	1.092
1005	0.772	1.097
1006	0.776	1.102
1007	0.776	1.102
1008	0.771	1.104
1009	0.765	1.104
1010	0.768	1.108
1011	0.780	1.111
1012	0.812	1.120
1013	0.800	1.134
1014	0.746	1.146
1015	0.789	1.150
1016	0.821	1.149
1017	0.850	1.142
1018	0.875	1.130
1019	0.889	1.115
1020	0.902	1.100
1021	0.907	1.092
1022	0.905	1.084
1023	0.900	1.078
1024	0.886	1.071
1025	0.864	1.057
1026	0.819	1.060
1027	0.786	1.070
1028	0.751	1.074
1029	0.720	1.071
1030	0.662	1.068
1031	0.658	1.068
1032	0.610	1.059
1033	0.651	1.049
1034	0.684	1.041
1035	0.709	1.037
1036	0.736	1.034
1037	0.756	1.032
1038	0.775	1.032
1039	0.791	1.033
1040	0.805	1.031
1041	0.824	1.026
1042	0.839	1.028
1043	0.851	1.041
1044	0.866	1.042
1045	0.831	1.045
1046	0.852	1.050
1047	0.872	1.060
1048	0.791	1.063
1049	0.813	1.065
1050	0.830	1.067
1051	0.849	1.066
1052	0.859	0.984
1053	0.867	0.971
1054	0.864	0.959
1055	0.861	0.946
1056	0.860	0.935
1057	0.850	0.933
1058	0.842	0.937
1059	0.828	0.939
1060	0.817	0.947
1061	0.801	0.958
1062	0.760	0.971
1063	0.749	0.980
1064	0.738	0.982
1065	0.725	0.989
1066	0.712	0.998
1067	0.700	1.026
1068	0.685	1.030
1069	0.685	1.033
1070	0.666	1.039
1071	0.623	1.044
1072	0.526	1.039
1073	0.592	1.042
1074	0.648	1.037
1075	0.701	1.061
1076	0.754	1.052
1077	0.803	1.035
1078	0.842	1.018
1079	0.873	1.010
1080	0.895	0.997
1081	0.907	1.001
1082	0.907	0.989
1083	0.895	0.977
1084	0.874	0.964
1085	0.847	0.948
1086	0.842	0.952
1087	0.822	0.979
1088	0.796	0.975
1089	0.775	0.971
1090	0.749	0.960
1091	0.731	0.950
1092	0.713	0.932
1093	0.713	0.915
1094	0.795	0.961
1095	0.809	0.948
1096	0.833	0.933
1097	0.855	0.922
1098	0.873	0.917
1099	0.889	0.918
1100	0.882	0.919
1101	0.898	0.913
1102	0.907	0.906
1103	0.909	0.895
1104	0.905	0.883
1105	0.903	0.873
1106	0.900	0.870
1107	0.901	0.873
1108	0.912	0.884
1109	0.931	0.897
1110	0.915	0.905
1111	0.967	0.940
1112	1.005	0.947
1113	1.041	0.954
1114	1.004	0.960
1115	1.047	0.967
1116	1.093	0.974
1117	1.139	0.978
1118	1.181	0.986
1119	1.220	0.990
1120	1.251	0.997
1121	1.268	1.001
1122	1.267	1.003
1123	1.259	1.003
1124	1.233	1.004
1125	1.196	1.005
1126	1.160	1.017
1127	1.130	1.038
1128	1.099	1.050
1129	1.068	1.048
1130	1.007	1.035
1131	1.011	1.041
1132	0.993	1.040
1133	0.906	1.033
1134	0.904	1.033
1135	0.905	1.036
1136	0.911	1.037
1137	0.913	1.036
1138	0.918	1.031
1139	0.896	1.034
1140	0.906	1.027
1141	0.908	1.008
1142	0.954	1.032
1143	0.964	1.033
1144	0.977	1.036
1145	0.962	1.040
1146	0.923	1.050
1147	0.960	1.058
1148	0.986	1.067
1149	1.017	1.074
1150	1.036	1.077
1151	1.047	1.073
1152	0.924	1.066
1153	0.945	1.056
1154	0.961	1.050
1155	0.963	1.048
1156	0.953	1.045
1157	0.938	1.042
1158	0.917	1.032
1159	0.900	1.022
1160	0.877	1.009
1161	0.857	1.175
1162	0.788	1.184
1163	0.776	1.192
1164	0.767	1.181
1165	0.768	1.179
1166	0.769	1.164
1167	0.774	1.134
1168	0.810	1.108
1169	0.839	1.091
1170	0.854	0.958
1171	0.868	0.945
1172	0.880	1.071
1173	0.851	1.055
1174	0.848	1.036
1175	0.955	1.078
1176	0.914	1.057
1177	0.825	1.054
1178	0.863	1.053
1179	0.905	1.048
1180	0.956	1.048
1181	1.003	1.051
1182	1.042	1.046
1183	1.069	1.041
1184	1.096	1.043
1185	1.119	0.991
1186	1.133	0.988
1187	1.139	0.994
1188	1.138	1.003
1189	1.068	1.018
1190	1.067	1.024
1191	1.070	1.029
1192	1.067	1.037
1193	1.063	1.050
1194	1.062	1.072
1195	1.049	1.077
1196	1.068	1.086
1197	1.083	1.090
1198	1.095	1.076
1199	1.107	1.059
1200	1.101	1.050
1201	1.085	1.045
1202	1.063	1.042
1203	1.045	1.036
1204	1.004	1.031
1205	1.026	1.035
1206	1.015	1.033
1207	1.009	1.041
1208	1.003	1.059
1209	0.990	1.076
1210	0.897	1.096
1211	0.929	1.114
1212	0.948	1.129
1213	0.989	1.140
1214	1.021	1.148
1215	0.999	1.147
1216	1.031	1.140
1217	1.056	1.134
1218	1.071	1.125
1219	1.078	1.127
1220	1.077	1.128
1221	1.079	1.127
1222	1.065	1.122
1223	1.049	1.114
1224	1.023	1.113
1225	0.990	1.115
1226	0.941	1.115
1227	0.914	1.113
1228	0.812	1.112
1229	0.826	1.105
1230	0.874	1.094
1231	0.913	1.090
1232	0.956	1.085
1233	0.993	1.081
1234	0.953	1.076
1235	0.993	1.070
1236	1.023	1.060
1237	1.048	1.053
1238	1.065	1.046
1239	1.070	1.043
1240	1.069	1.051
1241	1.066	1.061
1242	1.060	1.072
1243	1.058	1.074
1244	1.062	1.078
1245	1.079	1.086
1246	1.001	1.100
1247	1.046	1.115
1248	1.088	1.125
1249	1.103	1.128
1250	1.102	1.147
1251	1.165	1.159
1252	1.227	1.173
1253	1.276	1.190
1254	1.313	1.205
1255	1.322	1.215
1256	1.314	1.219
1257	1.293	1.217
1258	1.262	1.211
1259	1.237	1.216
1260	1.201	1.232
1261	1.157	1.250
1262	1.111	1.271
1263	1.055	1.281
1264	1.006	1.281
1265	0.974	1.277
1266	0.950	1.265
1267	0.933	1.250
1268	0.926	1.234
1269	0.923	1.210
1270	0.880	1.183
1271	0.885	1.157
1272	0.877	1.129
1273	0.865	1.120
1274	0.846	1.105
1275	0.826	1.092
1276	0.810	1.092
1277	0.783	1.098
1278	0.670	1.097
1279	0.686	1.105
1280	0.704	1.108
1281	0.748	1.105
1282	0.797	1.110
1283	0.842	1.121
1284	0.884	1.136
1285	0.914	1.148
1286	0.933	1.154
1287	0.940	1.154
1288	0.940	1.153
1289	0.938	1.157
1290	0.933	1.157
1291	0.922	1.155
1292	0.910	1.155
1293	0.878	1.156
1294	0.867	1.151
1295	0.877	1.147
1296	0.892	1.136
1297	0.903	1.12
